
Trackpoint	59 00.877 6 25.756	06/08/2011 06:38:32 	-8 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.877 6 25.756	06/08/2011 06:38:37 	-8 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.877 6 25.756	06/08/2011 06:38:42 	-8 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.877 6 25.756	06/08/2011 06:38:47 	-8 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.877 6 25.756	06/08/2011 06:38:52 	-8 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.877 6 25.756	06/08/2011 06:38:57 	-8 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.877 6 25.756	06/08/2011 06:39:02 	-8 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.877 6 25.756	06/08/2011 06:39:07 	-8 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.877 6 25.756	06/08/2011 06:39:12 	-8 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.877 6 25.756	06/08/2011 06:39:17 	-8 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.877 6 25.756	06/08/2011 06:39:22 	-8 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.877 6 25.756	06/08/2011 06:39:27 	-8 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.877 6 25.756	06/08/2011 06:39:32 	-8 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.877 6 25.756	06/08/2011 06:39:37 	-8 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.877 6 25.756	06/08/2011 06:39:42 	-8 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.877 6 25.756	06/08/2011 06:39:47 	-8 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.877 6 25.756	06/08/2011 06:39:52 	-8 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.877 6 25.756	06/08/2011 06:39:57 	-8 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.877 6 25.756	06/08/2011 06:40:02 	-8 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.877 6 25.756	06/08/2011 06:40:07 	-8 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.877 6 25.756	06/08/2011 06:40:12 	-8 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.877 6 25.756	06/08/2011 06:40:17 	-8 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.877 6 25.756	06/08/2011 06:40:22 	-8 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.877 6 25.756	06/08/2011 06:40:27 	-8 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.877 6 25.756	06/08/2011 06:40:32 	-8 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.877 6 25.756	06/08/2011 06:40:37 	-8 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.877 6 25.756	06/08/2011 06:40:42 	-8 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.877 6 25.756	06/08/2011 06:40:47 	-8 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.877 6 25.756	06/08/2011 06:40:52 	-8 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.877 6 25.756	06/08/2011 06:40:57 	-8 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.877 6 25.756	06/08/2011 06:41:02 	-8 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.877 6 25.756	06/08/2011 06:41:07 	-8 m			0 m	0:00:05	0 kph	0° true
